,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
35,"""6401 Morrison Blvd""","""{'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2'}""","""BvYU3jvGd0TJ7IyZdfiN2Q""","""Sandwiches, Italian, American (Traditional), American (New), Seafood, Steakhouses, Restaurants""","""Charlotte""","""{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}""",0,35.156338,-80.831878,"""Manzetti's Tavern""","""28211""",16,3.5,"""NC"""
36,"""15224 N 59th Ave""","""{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}""","""0_ohldeFwysbglrTLSGM4Q""","""Beauty & Spas, Barbers""","""Glendale""","""{'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '8:0-16:0'}""",0,33.623871416,-112.186448429,"""The Lounge Barber Shop""","""85306""",6,3.5,"""AZ"""
37,"""1318 S Vineyard""","""{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}""","""M9DM1ktbW-TB7nXu3Z4RDw""","""Home Services, Real Estate, Apartments, Hotels & Travel, Vacation Rentals""","""Mesa""","""{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '13:0-17:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0'}""",1,33.391002655,-111.8436203003,"""Sonoma Village""","""85210""",6,2.5,"""AZ"""
38,"""2789 Sunridge Heights Pkwy, Ste 100""","""{'ByAppointmentOnly': 'True'}""","""n2kOsDur7tCLygSa87glJQ""","""Medical Centers, Doctors, Obstetricians & Gynecologists, Health & Medical""","""Henderson""","""nan""",0,35.9911594,-115.1084553,"""A Woman's Place""","""89052""",13,2.5,"""NV"""
39,"""560 E Germann Rd, Ste 107""","""{'BusinessAcceptsCreditCards': 'True'}""","""hgPhZoB3zdiRdlT9FETskw""","""Auto Glass Services, Auto Detailing, Automotive, Auto Parts & Supplies, Auto Customization, Vehicle Wraps""","""Gilbert""","""{'Monday': '0:0-0:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0'}""",1,33.278251000000004,-111.77746,"""OzBraz""","""85297""",12,5.0,"""AZ"""
40,"""30808 Center Ridge Rd""","""nan""","""-MsRvdPnuw6QuLn5Vxjruw""","""Shopping, Home Services, Interior Design, Rugs, Furniture Stores, Home & Garden, Home Decor, Mattresses""","""Westlake""","""{'Monday': '11:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '0:0-17:0'}""",1,41.4227938,-81.9622151,"""Brian's Furniture""","""44145""",3,5.0,"""OH"""
41,"""6775 Edmond St, Ste 210""","""{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True'}""","""FDI2PkyJBWEVFZ0ndHFg2g""","""Real Estate, Home Services, Mortgage Brokers, Real Estate Services""","""Las Vegas""","""{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}""",1,36.0664169,-115.2125412,"""Wesley Friedman - FBC Mortgage""","""89118""",6,5.0,"""NV"""
42,"""3011 Arville St""","""nan""","""Qwt9lOpplBAZ7JBrgAqI7g""","""Home Services, Real Estate, Apartments""","""Las Vegas""","""nan""",1,36.138452,-115.198019,"""Pine Village Apartments""","""89102""",5,2.0,"""NV"""
43,"""4190 N Pecos Rd""","""{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True'}""","""NBn4hgfGtNz91k3VsDZlmw""","""Local Services, Food Banks, Community Service/Non-Profit""","""Las Vegas""","""{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}""",1,36.2360535,-115.0964542,"""Three Square""","""89115""",44,5.0,"""NV"""
44,"""14202 N Scottsdale Rd""","""{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}""","""teknANRU8ZKnwdIHWYyd8Q""","""Massage Therapy, Massage, Health & Medical, Beauty & Spas""","""Scottsdale""","""{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-16:0'}""",0,33.6168384583,-111.9273103315,"""Key To Healing Massage""","""85254""",10,5.0,"""AZ"""
45,"""2825 32 Avenue NE""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'""}""","""e_EMySqP0uwlVZfd8mRaaQ""","""Chinese, Dim Sum, Restaurants""","""Calgary""","""nan""",0,51.0811622,-113.9934738,"""Pearl Garden""","""T1Y""",4,2.0,"""AB"""
46,"""24 N Main St""","""nan""","""-l45pZ9izx2mo5RzX2PwMw""","""Children's Clothing, Accessories, Used, Vintage & Consignment, Fashion, Women's Clothing, Shopping""","""Belmont""","""{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}""",1,35.2430984,-81.0374682,"""GiGi's Boutique Fine Consignment""","""28012""",5,3.0,"""NC"""
47,"""709 W Ray Rd""","""{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'False', 'WiFi': ""'no'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}""","""GWO87Y-IqL54_Ijx6hTYAQ""","""Food, Desserts, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt""","""Gilbert""","""{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}""",0,33.3203855,-111.8046523,"""Bruster's Real Ice Cream""","""85233""",57,4.5,"""AZ"""
48,"""6620 36 Street NE""","""{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}""","""Jff5hTK1ZMLKS06sOSNWdA""","""Hotels & Travel, Hotels, Event Planning & Services""","""Calgary""","""nan""",1,51.111891524899995,-113.98048015319999,"""Radisson Hotel & Conference Centre Calgary Airport""","""T3J 4C8""",14,3.5,"""AB"""
49,"""2220 W Southern Ave, Ste 102, Endodontic Specialists Ltd""","""{'ByAppointmentOnly': 'True'}""","""5ws3QWQXUhqTeLd7IZsDww""","""Health & Medical, Endodontists, Dentists""","""Mesa""","""{'Monday': '7:0-19:30', 'Tuesday': '7:0-19:30', 'Wednesday': '7:0-19:30', 'Thursday': '7:0-19:30', 'Friday': '7:0-19:30'}""",1,33.393546,-111.8788899,"""Stephen L Walker, DDS, MS""","""85202""",3,5.0,"""AZ"""
50,"""582 College Street""","""{'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'Smoking': ""u'no'"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '3', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'dressy'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False'}""","""mlHC2XcU9Bows6cnYEmRgg""","""Restaurants, Breakfast & Brunch, Bars, Modern European, Nightlife, Wine Bars""","""Toronto""","""{'Thursday': '18:0-2:0', 'Friday': '18:0-2:0', 'Saturday': '18:0-2:0'}""",0,43.6554201,-79.41335179999999,"""Mad Crush Wine Bar""","""M6G 1B3""",9,4.0,"""ON"""
51,"""13129 S Tryon St, Ste 120""","""{'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}""","""Qnz3ywR7BosTr8qDk6G-Pw""","""Home & Garden, Mattresses, Home Decor, Furniture Stores, Shopping""","""Charlotte""","""{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}""",1,35.1007253747,-80.9920791686,"""Mattress Firm Final Markdown""","""28278""",4,5.0,"""NC"""
52,"""1306 W University Dr""","""{'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'AgesAllowed': ""u'allages'"", 'Alcohol': ""u'full_bar'"", 'Smoking': ""u'outdoor'"", 'GoodForKids': 'False', 'HappyHour': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'very_loud'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'False', 'GoodForDancing': 'True'}""","""viivlh_KJkiDVxhIdZnV8Q""","""Arts & Entertainment, Dance Clubs, Nightlife, Music Venues""","""Mesa""","""nan""",1,33.4221642,-111.859035,"""Club Red""","""85201""",64,2.5,"""AZ"""
53,"""17025 N Scottsdale Rd, Ste 110""","""{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True'}""","""q2KtxnPa6rPSpAlMbg9l8g""","""Desserts, Food, Cupcakes, Bakeries""","""Scottsdale""","""{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-15:0'}""",1,33.6403078149,-111.92452813989999,"""Nothing Bundt Cakes""","""85255""",174,4.0,"""AZ"""
54,"""3101 W Northern Ave""","""{'BusinessAcceptsCreditCards': 'True'}""","""c-BELKj0SvNhBesQMf-bKw""","""Convenience Stores, Automotive, Food, Gas Stations, Grocery""","""Phoenix""","""{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}""",1,33.5528496,-112.1259755,"""Circle K""","""85051""",3,2.5,"""AZ"""
55,"""3001 S Park Rd""","""{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}""","""qWWBVE5T_zMEF7UJ4iTfNw""","""Home Services, Heating & Air Conditioning/HVAC""","""Bethel Park""","""nan""",1,40.3268447,-80.04218409999999,"""DJ Yonish, Inc.""","""15102""",3,2.5,"""PA"""
56,"""10701 E Blvd""","""{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}""","""YNvZdMLXa4q8e9tiE4ge4A""","""Health & Medical, Medical Centers""","""Cleveland""","""nan""",1,41.5135543914,-81.6137516499,"""Louis Stokes Cleveland VA Medical Center""","""44106""",11,3.5,"""OH"""
57,"""880 17 Avenue SW""","""{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}""","""cQ8FKduGfVskvi11NZXsAg""","""Parks, Active Life""","""Calgary""","""nan""",1,51.037994384799994,-114.08136749270001,"""Tomkins Park""","""T2T 0A2""",3,3.5,"""AB"""
58,"""6432 E Independence Blvd""","""{'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'BikeParking': 'False', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'True', 'BusinessAcceptsCreditCards': 'True'}""","""_J_x_RaYTqAqAuCwgRhnRQ""","""Coffee & Tea, Hookah Bars, Nightlife, Persian/Iranian, Country Dance Halls, Middle Eastern, Beer, Wine & Spirits, Bars, Restaurants, Food, Lounges, Delis""","""Charlotte""","""{'Tuesday': '17:30-0:0', 'Wednesday': '17:30-0:0', 'Thursday': '17:30-0:0', 'Friday': '12:30-2:0', 'Saturday': '12:30-2:0', 'Sunday': '12:30-21:30'}""",0,35.172028000000005,-80.746801,"""Kabob House""","""28212""",15,3.0,"""NC"""
59,"""14130 Rivergate Pkwy, Ste 200""","""{'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'HairSpecializesIn': ""{'straightperms': False, 'coloring': False, 'extensions': False, 'africanamerican': False, 'curly': False, 'kids': True, 'perms': False, 'asian': False}"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}""","""0KlYc--jcw4EOYdPS8CDQg""","""Beauty & Spas, Hair Salons, Kids Hair Salons""","""Charlotte""","""{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '11:0-16:0'}""",1,35.1024898,-80.9857691,"""Cookie Cutters Haircuts for Kids""","""28273""",7,4.0,"""NC"""
60,"""25851 Brookpark Rd""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}""","""KSoAqqpLSUHMzpMDf46DMg""","""Shopping, Jewelry""","""North Olmsted""","""nan""",1,41.41835070000001,-81.911148,"""Jared Galleria of Jewelry""","""44070""",15,1.5,"""OH"""
61,"""17205 Leslie Street, Unit 2""","""{'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}""","""6l00a9Gkxkcp_y-GPjYBiw""","""Fish & Chips, Restaurants""","""Newmarket""","""nan""",1,44.0587654,-79.4291147,"""J's Fish & Chips""","""L3Y 8Y8""",12,4.5,"""ON"""
62,"""27998 N 99th Pl""","""{'BikeParking': 'False', 'GoodForKids': 'False'}""","""xu29IdQ4J9o5bffgoONwSA""","""Active Life, Golf""","""Scottsdale""","""nan""",1,33.737965,-111.86519979999998,"""The Estancia Club""","""85262""",4,4.0,"""AZ"""
63,"""Northlake Mall, 6801 Northlake Mall Drive""","""{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}""","""jtzU8hk78718cNWM_dMcDg""","""Men's Clothing, Sporting Goods, Shopping, Fashion, Women's Clothing, Sports Wear""","""Charlotte""","""{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}""",0,35.3521284,-80.8512352,"""Gap""","""28216""",3,3.5,"""NC"""
64,"""4910 S Fort Apache Rd""","""nan""","""a_TfmuLIHsRDyg7aVJQCBQ""","""Financial Services, Banks & Credit Unions""","""Las Vegas""","""nan""",1,36.0995915313,-115.29667866770001,"""Bank of America""","""89148""",27,2.0,"""NV"""
65,"""4830 N Litchfield Rd, Ste 105""","""{'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}""","""qac28VmbQ7OrTMk-RCl7Yg""","""Beauty & Spas, Skin Care, Tanning Beds, Hair Salons, Tanning""","""Litchfield Park""","""{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0'}""",0,33.5063725,-112.3587447,"""Salon Glow""","""85340""",10,4.0,"""AZ"""
66,"""4606 Penn Ave""","""{'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'True', 'Smoking': ""u'no'"", 'WiFi': ""u'free'"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'Caters': 'True', 'Music': ""{'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTakeOut': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForDancing': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False'}""","""dQj5DLZjeDK3KFysh1SYOQ""","""Nightlife, Bars, Polish, Modern European, Restaurants, Vegan""","""Pittsburgh""","""{'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '17:0-0:0'}""",1,40.4656937,-79.9493238,"""Apteka""","""15224""",242,4.5,"""PA"""
67,"""3339 Las Vegas Blvd S""","""nan""","""R3rss9fkfJxiOK6DueON3w""","""Shopping, Women's Clothing, Fashion""","""Las Vegas""","""nan""",1,36.1231067,-115.170253,"""La Fortuna""","""89109""",5,4.0,"""NV"""
68,"""20645 N 28th St""","""{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True'}""","""Y0dRlYjRNWckjvTGd55hzg""","""Caterers, Event Planning & Services""","""Phoenix""","""nan""",1,33.6745703,-112.0218342,"""M Catering by Michael's""","""85050""",7,5.0,"""AZ"""
69,"""6798 Cherry Grove Ave""","""{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}""","""kJbteCeQTiEB8Xdn9dA7rw""","""Tree Services, Landscape Architects, Home Services, Landscaping, Lawn Services""","""Las Vegas""","""{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}""",1,36.1919831,-115.0240553,"""Transformers Landscaping""","""89156""",9,4.0,"""NV"""
70,"""8751 W Charleston Blvd""","""{'ByAppointmentOnly': 'True', 'HairSpecializesIn': ""{'straightperms': True, 'coloring': True, 'extensions': True, 'africanamerican': True, 'curly': True, 'kids': True, 'perms': True, 'asian': True}"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'False'}""","""5sFVttifV5ID8Gs0-iiAsA""","""Hair Loss Centers, Beauty & Spas, Hair Stylists, Hair Salons""","""Las Vegas""","""{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-14:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}""",1,36.1575464,-115.2860645,"""Hair by Sharyn""","""89117""",8,5.0,"""NV"""
