,business_id,compliment_count,date,text,user_id
647,0CB7YB1qRSWLQvMbHw3Fmw,0,2012-05-26 01:41:13,I got a taro slushy w/no boba and a side order of lobster balls.,chOnCyaKp3yeZZFlB0_zSA
648,GJBLjDkfJ4tvkpAjDeCikA,0,2013-08-24 15:06:34,Jalapeño Salsa Smear is my favorite!,BwkF9_GjzmH_nyqbb1NA_Q
649,NiQ_3tXqkoe6GaQ5w2sHaQ,0,2012-08-03 20:57:54,Happy hour 2-5.,k1FxBPNVosnWJHttRNdvPQ
650,2rvBPUBtQU0WfcOAHLQWRQ,0,2016-12-01 05:26:40,Hope you all appreciate their donut names as much as I do!!,96xXuvVkvyt8IoQES21-GQ
651,UNI1agsPX2k3eJSJVB91nw,0,2012-04-01 21:21:53,"MmmmM been craving this for a while! Shrimp, oyster, sweet potato fries and maybe a cold beer with the girlfrannnn'",_ir8NHMtV7KPTwmBmlkmQw
652,zdbTAij1bUDniEUvT_WAyA,0,2012-05-19 03:52:25,"Kathy is fabulous, fun and super talented. Come see her!!",6eStwrCvyzcCDWVrzSwUzQ
653,MkLuOhglKSKVBtO8FMHZ-g,0,2017-09-06 20:47:57,BAD DR!!!!,khpm3PHedmrH6KaYDBsI3w
654,HHcuXarbh_kJQ95Yjsjp0Q,0,2016-03-13 03:00:19,"If ever you need your car repaired Erik Buttrey is all around the best Service Advisor! If ever I decide to buy another Ford, I will only trust Erik to handle my car. He is upfront and honest and extremely helpful, especially when I was having major issues with my Ford.",Lr-gIc-cQWF0h4pW7Ljnxw
655,-95mbLJsa0CxXhpaNL4LvA,0,2016-01-09 04:25:45,"Timing is very important here it can be a hit or miss, all macarons stocked or out of everything. But you can't blame this small ice cream store they always try to do the best they can!",EYwvNonD5kUGGNRTGjAAHA
656,Ln9fVEDjGdxmynkws2jICg,0,2015-09-09 20:59:50,Iove the food but hate the wait. That's the only thing that keeps us from going.,U2flr-PfDeUE6gwjq0COmw
657,x1F4fEVbCHqS5-mZgAzZ9g,0,2014-03-24 22:26:37,"Here's my tip: don't give this place your business. They have horrible customer service, prices are over inflated, and my mail takes longer than it should when sent thru them as opposed to going straight to usps.",FumV143KKEC-PVGGPKTPTA
658,afuGFlekksBXZQnEvTMv3A,0,2017-05-01 21:51:55,Any place that can do a great lunch in 40 minutes is repeatable.,l1VoG-0-bDF-us7xbWxfeg
659,uMQaaUvdHGhTFiyOhGa93w,0,2011-07-25 22:59:04,Holy soccer moms batman!,Wi0VgIrbb8vqU6weyVw6tg
660,Jm_bARKbaZyzoxatBrmZPQ,0,2013-05-18 22:47:21,Soy mochachino was fantastic. I don't recommend the black beans as a side as they are a bit stodgy. DIY Eggs Benny is a plus.,qmuCid52Y-SaJS_6v2CkNg
661,E2P5CeRC97Yuu7KD-MEJSw,0,2015-01-13 23:51:52,Love the pedicures!,NnzFDlrQlvRSlMqSwTV-QQ
662,uZ0C261kg1YgvTMTEmIL0Q,1,2014-06-19 03:11:36,"Strictly cash. This is my first time. Ordered an Arizona Burro with carne asada, rice, beans, potatoes, sour cream and guacamole --to go. Can't wait to go home and try it!",hyJiSA9B91qAzRXvMus62A
663,q72Z67w9bRSPA5iRLN2zuA,0,2017-10-27 22:04:09,"Request This Location On Tenya For Your MRI, CT Scan, Or ANY Procedure . :)",kl_yCsj4ESbUphmpCfVvRA
664,zbzlVd820kXj3osDmNjmfg,0,2012-07-21 16:54:10,I hatttteee driving my husbands car...I'm always here!! Big change from my elantra!,uZ4z-4ftg7LbGR_blmZTow
665,48fmv0ygaXoA1gj4bHZ_WA,0,2014-08-29 00:25:10,He was here within half hour to fix a plumbing emergency. Quick and efficient work.,-FjoQtrYqoqmVHHuLFagcQ
666,hW_DkODKU85mbHSnKY0XYg,0,2013-08-16 19:44:31,Guy was good but a little slow.,e0td70p2lUTWXE4gLJ9MCA
667,gqEW_dPfTzMCP8DdLupl-A,0,2012-10-15 16:59:17,...this place has a lot of regulars it would seem.,U4INQZOPSUaj8hMjLlZ3KA
668,bKkg_SW-lWU2XDNVodksOg,0,2017-06-20 03:02:00,My favorite yogurt place!! My favorite flavor has to be Dole Pineapple Sorbet!,L68OA1hKmVWet1-j6bSTvw
669,9XelmxS5q9tv7uClvjGqMg,0,2011-04-21 01:03:06,"Eat first, then bar hop....",vWUj8ed8ojO8CctKP-mwxQ
670,Pydv8bKHerfw8EYQf134Sw,0,2014-03-18 23:14:19,"Great location, it closes early though",75F5X2UH3imcfrgFR-9toA
671,ZL6BK8wweb-8ncJ7kFIG-A,0,2016-11-17 17:46:01,Bring cash...and more than you think you'll need...the bill ain't gonna be cheap.,0BxF-X_WBAoL6Zk46RzhYQ
672,T64FH66qs4EN0d0ds2f5fw,0,2014-12-18 00:31:00,Closed,ZpUI9ze0YlA6nMSHwx3ZYQ
673,MGbZXur_FkGFBT15O9SFLQ,0,2013-12-23 22:29:26,Open on Christmas!! :),uny77jqxY9JDmZcK8bnISw
674,BZm3QkpLhO2TBNHKd0DbBQ,0,2012-10-27 03:22:57,Slowest service I've ever had and I've been to many bars.,bkIzmiLGhYTFVHwvjGQapA
675,_u1Bq7QsgMUXSMex8QHqLQ,0,2010-03-07 07:45:37,Two words... Halibut burrito. Bring your appetite.,-hUgrj7Lzir3yLUYrMYQ4g
676,xNesPD_NROiGQhc91F8mxw,0,2013-08-28 00:05:41,The whole staff was very nice. This was my first visit but I'll be back for sure.,vq6bB7vxk1lzOgqcv5hlmA
677,0J_NiF5Lb0bFM5v6ZY-uGw,0,2009-09-12 15:55:48,"Cash only, but they do have an ATM for $1.95 per transaction.",YRcaNlwQ6XXPFDXWtuMGdA
678,35lDiS--Zx-8HLwv2EZBGQ,0,2015-01-24 01:54:19,"Egg pudding is too light and cohesive. It floats and doesn't break apart readily, making it hard to consume.",_VMGbmIeK71rQGwOBWt_Kg
679,p3t8Dn-bD9ZbvVR0awQqRg,1,2012-07-27 18:32:27,Can't believe I'm doing this after a pitcher of sangria and a ginormous BLTA at Griffintown.,cqgjW23FJyu5kFlRDN1CpQ
680,UANNbspNsQEFUay5nALZYw,0,2015-01-23 07:55:30,"Forever the best location. The lady whom takes my order is always so nice and remembers me. The cook is ON POINT TONIGHT, he is the best!! This is an all around great location.",I9TSSFY4BAuKRFHbra0u8w
681,3trdX3B7ZwmO2SKpQ9UJrg,0,2017-03-29 02:29:17,Amazing burgers. Seriously amazing. Satisfies my burger fix!,Eslree6hhEq1sCLioGOArQ
682,lJ9DxwOtdGcoTktSOH6XNg,0,2011-04-10 20:08:51,They give out free samples!!!!,R76K_BIxuRLoaIXmCqMm5A
683,WnVllr8An68UaMcmOR5ajg,0,2010-05-16 16:06:37,The upstairs bar is cash only!,qlC607Cyp0Mj91vDFvkp3Q
684,HGPWhCF2_DkUlwZrH7JQFA,0,2012-05-31 01:23:11,Great bacon dusted wings. I've never had anything quite the same. The Valentina hot sauce on the table was a nice touch as well. My meatloaf rocked as well as my guest's fries. The Thai pork sandwich lacked flavor though. My pig pen cocktail was a sure winner though. I'll be back.,rw9VylDZmViTulXe9yUzQA
685,QpDdv1SBudkBr5BlQw10Og,0,2013-12-02 13:52:12,Easy to get to and the elevator takes you right up to the office,KImDfKRpLV1vv7in15gehg
686,ostVuyoxxQiP3Qik_L7nPA,0,2014-03-23 05:27:29,Food was alright. I liked how I ended up having to do our waitresses' job by spliting the checks for her. No. That's her job and she have asked BEFORE bringing the check.,AeK4R7na2pH9871OBoQU4Q
687,SdO1UHwE8Rjz3Pz2lBUa5w,0,2014-06-10 11:48:32,Moist brisket is my favorite by far. Sweet tea is always great.,alTlRb9qMBX11pARX05Big
688,xM5jI2jE7-R-qhP9CxriwA,0,2016-05-11 22:15:42,Cash only but there's an ATM on site.,VkWUgLZkholyRWagwDpgHw
689,PRD-k4_317ofTh9TflO5dA,0,2016-11-19 15:32:51,They serve wine woohoo!,NgBYSAf3BQUX0Mwj0Y_vjQ
690,B3omTXI--0eiBC7nCv_WXg,0,2013-12-11 01:53:14,Clucker!!! Nuff said',huXqrSaGyNO1aZKiM55EUg
691,YNDxeeRUARbd8GRnscJSvg,0,2014-06-15 04:07:39,Five out of five enough said,tLINWs_M06A3vxg4AUnDFw
692,a0ajcnjcgojF_61pLpAbzQ,0,2011-05-11 02:43:49,hopping,dNdJtbFsXQY5FLVLJ27JCQ
693,osSwv6CJy5hDKQdOKeyTow,0,2014-03-13 03:18:50,Try out some of the yakitori items! Love the beef tongue and tempura oyster :),mgX7RiyezBMCTMIhNhUfaw
694,j2bx_ctb_ED3zbfSaqhQmQ,0,2015-01-20 04:10:16,All day happy hour on Sunday and Monday... great margaritas and you won't leave hungry!!!!,hBlJGVmaFLJ_EimBwI3xVA
695,WXR0ND0KqbArMZDvFMA-bw,0,2016-04-20 23:43:00,"Come in at lunch, shorter wait time than dinner.",SxvvrztdHI54Eywr-wo2aw
696,bjllusUsLq9zE4yZnLpOzg,0,2016-01-16 21:32:13,Try the rose water iced tea. Super friendly staff.,F6Yqm2oxJl2RQ2ukM86K2g
697,fnJARpOHt7ThtIGLzLtQIw,0,2012-05-20 21:34:42,Cmon pops quit talking. My turn...off u go!,h32Yu6miib8bmrYPZBFxXA
698,ZNgtrj6bEC29OBXVqevWrQ,0,2015-06-03 23:51:19,Late hours! Only reason to come.,RB3_GtWgvQYTLu3bxY2-VA
699,gaV7qQTsqtX77SQP82a7Mw,0,2012-03-27 18:46:54,Phew! When you need to print and fax something ASAP...FedEx comes to the rescue.,Q_5X6fW5FIpWWRcxn0kgHw
700,UQOB6eHrMeXQlx1sSKoPGg,0,2015-04-13 16:38:46,"Extremely slow post office service here, be ready to wait.",n6_omiRPyUthZMlpevRgdQ
701,7wHLFohwCw8l6WS-feLjeg,0,2017-09-26 00:15:25,Try the grilled octopus and oyster tacos,4mSdZyA7hut2s5t5WHR1mA
702,C6uYx1g7TxmuzjfNtxK86w,1,2015-05-19 00:23:37,their custard isnt rich and thick and taste watered down.,aWXGwath_dSGPwNdFiy9BQ
703,Ri5_WQr4Hna0aTCAQonoBA,0,2011-10-18 00:42:44,Hog wash. Just do it.,UFQ2k1hGwNq1xpyLtodcpA
704,6s4CsZHJDFiCHwTfumsvwA,0,2012-03-16 22:17:53,Cake taste testing!,hqUESXr6u9rcns3PYRdiEA
705,0gWg-kqRLEQbhui8b_v2Xw,0,2017-08-29 05:24:50,just stopping by to link up with friends since it was a convenient location,9poAce4B7L8ixuV3O_6XyQ
706,5EJdDudgYO2apB3Kl_TMWQ,0,2013-08-17 00:51:25,Delicious thin crust pizza and pizza bread Italian sandwiches!!,wzTyHMpah_EP1btNVn4zvg
707,0N2y8rNxbet6p4UIBWTOrw,0,2010-02-05 01:06:44,Gyro salad is awesome!,mCcpEWdwOo3Ri82zn34MmA
708,K8M3OeFCcAnxuxtTc0BQrQ,0,2015-05-16 00:15:14,Best Sundaes and milk shakes in town,pIMH3wPShIBK1kCM7RhRfA
709,YzuWj3u9BZRpxNmd1Cv3QA,0,2013-08-25 15:56:44,"I could tell when the dude handed me my burrito that he was proud of his creation. Rightly so. Good job, my friend.",vkj1Sdr2Xf7aazXOWQiDmg
710,sBQA33hT0VGJHh0a5ERkPA,0,2011-12-30 20:07:16,The #62 (rice with beef steak and one egg) is really tasty.  Just enough for lunch!,Fw4UjJ6yBeyPB27Y4wwEUQ
711,hsRjct8UiUHU54B983GmcA,0,2013-12-21 16:02:51,Great place for fresh fish seafood mmmm,2IweYEr1K6vWxx428zZoVg
712,HWVCdxCYicHA7plfXr-vMg,0,2012-05-26 04:38:34,"South Western Egg Rolls!!!  (don't ask, just get them... They're sooo good!!)     Order sour cream with 'em ;)",E73xr_twLJZemdGrXWQobQ
713,vvOmFWIx9WvWzwE-Ul-uYA,0,2012-04-04 14:41:45,"Free coffee today! (April 4, 2012)",TaJ3hRYUW9Z82HF0qc4hFQ
714,Eis_z-uF_2gUf83UE9blog,0,2016-01-12 04:01:20,"Salmon is on their menu, but they NEVER HAVE IT. Very frustrating.",TprC8sujz8MkwuomrqUSiw
715,Pn40l5ts3yR-vM1cVnVnTg,0,2014-06-06 01:12:41,"They've got all your cocktailing needs; shoes, trays, and tip cups galore!",lluNN1aQlFN7NQQ2BxFBUQ
716,yzjQvTWiinB8pmbCMu8vuQ,0,2016-09-24 22:39:55,Iced coffee is the best- pretty sweet !,DPJsO89jaPFSjWsTGAe0vw
717,Y5eFSPCS_c3k6ueiCRj6dA,0,2014-06-05 01:18:44,The shirazi salad is fresh and crunchy. I had chicken and beef with rice and some sour berries.,IPqsDp5qoK0dbzI4-B8oAg
718,8J4oT58-Nc-q1bpF9CRTpw,0,2014-05-07 06:06:03,Happy hour appetizers,_73GdBatHqhhQ7fA83WkGQ
719,on9Ex8TcopX9lU0JQsuiuQ,0,2016-05-09 01:00:48,Not bad.,0Se8OFrPpi6wE2TY2IVTLA
720,qq35wofR8tKAakqHi3wD2g,0,2016-11-23 03:12:13,"Inflated the tires of my Ford Fusion on a ""drop-in"" basis; the low-pressure warning light having gone on last night.",Y1IWQWJuv2iQVyNxggxfww
721,Dz4Y964X4ZJvydJPXPBmrg,0,2012-01-01 02:32:21,Closed since October 2011. Sad all around.,Reuq65EOFI938Yg8xgff9g
722,zMnojW6x-1-nVu0uCd60Ew,0,2012-05-20 02:54:17,Rooftop bar!,9D66gOs1rQ-uOumxsvYoZQ
723,5zDP3Y2hdh6GJL9DVbQ2KA,0,2014-08-25 01:37:37,It was great!,MEKtcNA2cjkRm8q0KEVVDg
724,hqAmmu4_vMGFSZwGauMAUg,0,2015-09-23 18:19:34,About 2 more weeks until Arctic Avenue closes for the season.  Get some!,eXC9pqaD21oSet31ZeRG_A
725,ZBPwZv0QFWF9QGyR7LbIsA,0,2013-02-06 23:33:52,House special #54 soup was excellent and the service was very good.  Much better than others that have reviewed.,O5XQcIdEEg8oR_42jVm_jQ
726,QDeB3ZtWYzVJJ0KK-HM-PA,0,2014-03-16 17:13:54,Best donuts thus far in my lifetime.,Kw8ziiUHe4Kbti4mQTLZ-g
727,Pzs43Fkub-6A9hA1zqpF_w,0,2012-05-26 01:45:29,Avg. at best.,UuPPKVJ3Hk6E_ZKR-J2NzA
728,2iLeiQ4OCJVwfodR9egMag,0,2012-01-01 22:26:39,WHAT?! I made a 3pm reservation for bowling and they are closed till 4? They could've called me to tell me!,gH3JDpHQfVcMEGaAaCJPjA
729,O1TvPrgkK2bUo5O5aSZ7lw,0,2013-12-12 04:19:43,Best Chicken and Black Bean sauce,-_2h2cJlBOWAYrfplMU-Cg
730,cs1qJvnWUg_f8g020z_3PQ,0,2016-04-25 03:39:55,Good Italian flavors and crispy oven brick pizza,c6Ia--JUuWEK4nhu5NuPrA
731,iE71iwcSljg3xm2GB2Y9aA,0,2015-08-30 01:33:06,They were booked till 8pm. Call ahead for reservations or ask to sit outside if they have no space. May be boy outside but the smell is amazing.,tZkX6535CPH5Rbkxn9Fr0Q
732,hpnFcRFzs3kg-qM1tPEg3g,0,2015-02-02 04:25:56,Michelle 908-770-3570 set our guys up with no cover and free limo pick up. The girls went to MEN OF SAPPHIRE! Woo so much fun,Xde3UEeqDU281Db-3NAxFA
733,6DgRK2noOvCJlbCiqAkbqA,0,2016-04-21 17:40:12,Manuel is the best! Wouldn't go anywhere else!,pQ1cvD3CsqR4AAcgLUBA6w
734,TlwUIQEaUTwzeqlconvDeg,0,2014-03-17 18:48:34,Incredibly slow line with two cashiers and one of them is helping a lady do a bulk mailing...take a deep breath and think pleasant thoughts!,TU532OD8GZrmIljHidHQaQ
735,cQzFj5GNz8l_VMJJnW4mLw,0,2017-03-17 19:09:49,1st time visiting....Excellent food.... service matches... highly recommend,k_RAP79mZjpwQw2NMDJrJQ
736,Y8rgiVhjpdbtcn83UVaVcg,0,2015-01-22 04:25:11,Try the 10 piece nuggets for only $1.49,cqDBxzGz-fcN9A7IA-7Wdg
737,SJVrnBT80VtUScxxIofB-A,0,2013-09-28 22:17:41,The worst Chinese food in Las Vegas,j0X-fLIBoGciGS17WC-V3g
738,CZopYW_jT22mOPEDofWQ4A,0,2012-10-29 20:55:58,3.74/gal unleaded,JfnY0VcP63s5RF1sfOHjBQ
739,BpW65jN4yscndnTsdyzoHQ,0,2015-06-27 14:23:01,Wedgewood Farmers Market on Saturday mornings,Reuq65EOFI938Yg8xgff9g
740,1piaVZbt6EOtVVW-Vx17rA,0,2013-02-03 07:03:41,Kyemara Zoe if she her it a must GO wow she so amazing!,x5c57CXCNqqENGy9LAdGnA
741,blM7Y2e1RVOe_wMCRVcYBw,0,2013-08-15 16:22:37,best comic shop .prices..people and books  ever....my comic shop....maximum comics 2.0,e_tb3lg1v9_MVvKRUDNTwg
742,vl2IZrNJEA8npSjqXbdwxw,0,2010-12-04 20:37:42,This place is a hidden gem!,8T2jHwEzr-gla6c3SZ_dxQ
743,oN_A87dyVD2FBk7coLnhCg,0,2014-03-13 23:38:40,Literally only 5 stools to sit on,XlW0fpO5JN2CxKswMoiT2A
744,JE0UYOdeJmgBEskbfGzSBQ,0,2011-05-09 16:19:39,Still in Vegas!,0Qp91Kf6WW_a8krHXVbRGA
745,l1ug2BtaafDvHpr3JEmbAQ,0,2014-03-31 22:47:44,"Not closed! We were just there on Saturday 03/29/2014. They did mention they will be relocating sometime before July because the owner is doing something with the building. But until then, stop by for some yummy food!",sAguDf_GGRqoILqnAAaiKg
746,q-PjhuY9vVyu_fWt2WF__g,0,2013-12-12 00:19:11,One of my favorite restaurants. You have to try the lamb tikka.,D29jY3xUcUpz7J1GUYcYUw
747,tnZ_qZtKcrCWXA8XUMRF-Q,0,2011-07-11 19:03:26,"Never a crowd because it's such  a dive, but they have some of the best hot wings in the valley. Get them to-go.",RB3_GtWgvQYTLu3bxY2-VA
748,3Hu-IPhq5I_jyb3YfeHpGQ,0,2014-03-27 19:38:05,New kale quinoa springs salad on the menu!,dIIKEfOgo0KqUfGQvGikPg
749,eZcCFV-8X91ZSnmB9807bw,0,2011-10-08 23:11:03,It's always a special occasion when we're here.. This time.. Cheers to good company :),KyieFxrQxDx6ncUVLaCPAQ
750,teo01Ceud4v4BcaJcJ_67A,0,2012-03-28 21:44:00,Gas 3.81,yH3Jyu5vRTAJ8uMAD2bLGQ
751,RhEvP5flF6KoPriMHmVYGg,0,2011-04-16 19:05:34,post hike grubbin,bTTZzC8RvTxTOeGMvJ5icQ
752,Xspg78dOvuedvuPEUwZBjw,0,2010-11-30 04:40:40,Croque monsieur: legit. Enjoying some poetry and tea. So much nicer than an impersonal Starbucks!,ZQ_N2qD-5xqnalgMDUQr4Q
753,Ey1iEY8yAQG5MEBZPQ_niQ,0,2016-11-26 07:25:12,They have bed bugs... Itchy Itchy Scratch Scratch LMAO!!!,KKLWlqtaspsWHYGQLfUl1w
754,5874jeQ4BlypNzCJbL0Phg,0,2016-01-13 05:07:28,The kiosk took ten minutes of my life I'll never get back in order to take all of my info then it couldn't process my rental so I had to wait in line anyway. Skip this thing!,j7Ew20Kh33lFEaUXW1rGNw
755,sxvV1B-6er99tuEfNA8Qcg,0,2016-01-10 07:17:30,Highly recommend the black cod dish and shrimp curry. Delicious!,QWAkTDNWwlmRsgHv13YnHw
756,3oTVApC-eUzpGjrOVxIr5g,0,2017-03-19 23:40:08,A very good late lunch. Would have given them 5 stars but it's freezing  in here,GbPXnuMsGzWVgzeVit4RJg
757,br2M2b-CsXI0HY0RXvHl0w,0,2014-06-10 23:50:23,Excellent food!!  Huge portions. Nice seating area with full bar.,7dnPm1bXqkyrdFDsRidkmQ
758,23onm6nRmQ6o3gfqcKUiqA,0,2012-08-02 02:11:14,I'm.back! #timetogrow,LIj_X_4luQAWf3i10Gx1OA
759,MLYy937DjHHtE5Cwpg3NEQ,0,2013-07-06 14:55:05,The neck of the fork is weak easily bends.,yeX7tzZZWCnphQifRJglUg
760,UppDV-4p6M5z5xIv3pfROw,0,2011-10-09 23:33:55,BBQ & leather rummage sale!,tJ1qdNdG0tZywbgH9uw9qw
761,wN_GLbSr92hCLRpqoPRmpQ,0,2010-12-17 20:57:02,Much needed...,K13Ty9e1hnskD--_DykWMQ
762,ccgQnsz2AtP9934OdxHe-A,0,2015-01-11 20:42:55,No more peppermint mocha :(,rynOu6cdPg1cJDIHNOeIHA
763,ESwXZMJioTpOXSOg5-AqBw,0,2012-05-25 01:39:24,Hey My Yelpzies: $239 Laser Whitening Check in Special!,eZfHm0qI8A_HfvXScwIYsg
764,qnn9E-e9orYf_wK37yLTYw,0,2015-05-23 22:54:06,Celebrating my birthday!,V74paj6Zok4DvGnciFEZMg
765,TrGBHqHVzJM5tk2C1D1ctQ,2,2015-02-25 11:59:53,If you aren't eating inside then call ahead to place a to-go order and you won't have to wait as long in line during busier times. My order has been ready in the time they said the last 2 times now and I ended up avoiding long lines which made it nice.,Fv0e9RIV9jw5TX3ctA1WbA
766,25CzbDgm1MsT31NhA6KYog,0,2018-03-19 17:44:14,Slightly cheaper and slightly busier at lunchtime.,1VVHf1BvtGC0aSCCIjQyiA
767,ilxuZNYvLedeXLuoahjiFA,0,2011-12-30 17:50:43,Good bean soup,NJqmAzerpbAIC0-VBclwgA
768,Pthe4qk5xh4n-ef-9bvMSg,0,2017-09-21 05:06:54,Best thai food a must try! Quick service and clean restaurant.,Al6yNCnjpKUrgMZb8xoOzw
769,Ad250vA28G2dshzIU1nRUQ,0,2016-10-05 12:56:46,At 8:30AM gym is empty. Nice and easy workout.,H35-O269uLk5yOb8xxildw
770,nybEvSB5y3deFPOP7rE46A,1,2016-01-20 23:59:04,No Cheese on the House Salad? Weak Juice.,WS57q17YLmQO2A5v3hXEsg
771,L6PDAxh5HgBlPeF4Mxj78g,0,2015-09-19 13:04:23,Poutine is huuuuge. And amazing.,uCdnfd-9OTysndBhs-kB-w
772,YvXUrRD3Rjj4SpFuqbmUfg,0,2014-06-06 02:29:17,Carrie the bartender is awesome!!,5RNSyNMN3W1ylzDh8oJ-Ig
773,Lqp3uwGJU6CHyys-eerMmQ,0,2012-01-01 23:09:26,Yummy yummy! Street tacos have moist flavorful meat...nice salsa bar w all thr sides!,wdiv0Aw82K1Ic-VzXjYj9A
774,lHCwqXdDSmlmqe88WpjeEg,0,2013-12-03 06:22:30,Post soccer drinks n pizza.,kemyWOuq1vnG9XdzHb7cAg
775,DtzDpAflD41-rI6njywacw,0,2013-12-04 20:18:29,Jerk wings are inedible!,esJ5E0pfjQ0UhSDVaix6Pg
776,Yl2TN9c23ZGLUBSD9ks5Uw,0,2016-04-29 01:51:10,Lamb ribs are a must! Great service and the food is excellent,8u8TiunwRycC2n9V5mU5Yg
777,esBRj9uPRzwxaW4Lz1XGLA,0,2013-02-18 21:45:45,Half shell oysters FTW ! Jambayala had enough spice with only 3 big pieces of shrimp,cKn-r5QruiLq3DwDVKkv1w
778,tNky09c0HBYiHxizht0gCQ,0,2012-08-05 03:58:50,Oh yum! Yelp gives me great advice again with helping me find Zaba's!!,HEvyblFw4I-UsMqgPGYY_Q
779,LBBp51YHui5gvXNSyUcLKg,0,2012-03-01 23:20:15,Yummy!,kdiaj_3wCZnourVz3b27Jg
780,jxl1GXU0MI6DJSbh9907sg,0,2014-06-14 04:15:35,Get the fish tandoor. Awesome!,eiHAgG1Aclo8wgtMtbeplw
781,2_8_ipfxCRtpXesLdBCqig,0,2016-05-07 17:18:10,CUTE DESSERTS AND LITTLE GIFTS! If you need a cute little snack for someone definetly stop by here!,Em4XpeXTKXVy4GjBL291pA
782,HnbWx7Q8P4-MXbxMpb-qVw,0,2014-08-30 00:52:35,Beautiful place for a heart to heart with a friend or a date!!!,_iBliY4plQYZjHj8FCMvjA
783,A5Rkh7UymKm0_Rxm9K2PJw,0,2013-05-27 06:03:40,Bring a sweater. It's cold in here tonight.,WRiS2BiHblDHN-9SQlR_BA
784,XeUm1QS078kgjwONhul0ng,0,2010-12-01 02:49:46,I love this place,Vw3DWRZF-8Wt_A5rWKLKHQ
785,TX6BBY9rXOrNlHZdGmbrIQ,0,2013-08-18 01:52:51,Want a Beatles concert? Skip LOVE and see this one! Check travelzoo for $25 VIP seats!,ouk36OGbx25nO23b10L5jw
786,5ZQmIhBVOelUScK9UbSUqA,0,2015-05-27 19:21:53,This location has been closed for at least a month now,1i3QHGzGdfZ691PvxBKesw
787,7sPNbCx7vGAaH7SbNPZ6oA,0,2013-02-09 22:58:16,Not a lotta room so wait is long and waiting area seats r limited :/,TFP_IWKqkGh11AkGnnYHLw
788,1gD5nfdbcG4lddbTcnMU8A,0,2011-08-03 03:57:17,Pilates with Sarah is intense!  What looks easy is anything but!,owt0p6Z4iZ6ylvbMWIO-qw
789,SueEpC916vd8Lo3Lyl9_pQ,0,2011-10-13 02:31:52,Treating my daddy and little half brother to some food. I am his favorite daughter. Muhaha.,RIqkpqP_OobEoShoJcQtXg
790,ps7N38HdTeqRnWxNYcaYWw,0,2013-02-08 01:15:23,The spring rolls are handrolled with pieces of pumpkin in them. All I can say is that they are the best in the world.,fDIKq2NrkaU8vQV5f8cFig
791,SDaO5XUo3NIavCCnnl1lDA,0,2010-11-27 19:39:09,OPC is one of my favorite breakfast places. But this is my first time at one in LV. This location did not disappoint. Recommended.,fTOYdBep0l335L3S0bt9UA
792,8rb2nWVQkn54lMNOBw4hQQ,0,2017-03-13 20:10:41,Get a key copied here.,ssgRnGGXxigWTEXM-n92lg
793,cPEo3-TmIqCwHLFGKZgwGg,0,2013-02-24 05:48:42,They have xiao long bao! It's not on the menu but they will make it for you if you order it :),iTxPwAK3uqAIg1YtB2nFKw
794,8jR1NYx1xPcz2_ocm1o8IA,0,2015-09-10 13:59:43,Cheap and quick place to refill after fasting for labs at CMC Main.,CjHWRUKXhhley9N9NLS07Q
795,xVEtGucSRLk5pxxN0t4i6g,0,2014-08-24 00:22:47,Try the Lamb Burger,SfY0jEFqBkrqq9bVi6P31Q
796,VAhDMG64OqR3WNODHMhMtg,0,2012-03-17 02:40:05,10.99 pitchers of labatt 50. Not sure if that's a good thing or a bad thing.,s5hemOR2IxcW-0MYA6hGug
797,aP2ZadiZMZvIXyikcNfQPA,0,2013-12-13 01:15:24,Good food. Cheap beer. Fun place.,jJKirx_OVZCFL-wHw43Y2w
798,JSW0oseEWD0rszOIdmkaZQ,0,2016-12-05 21:54:09,"Located next door to Nordstrom Rack, open less than two months",bLbSNkLggFnqwNNzzq-Ijw
799,jL2_0kXPVQe4YvWueSF-ZA,0,2017-09-26 05:28:48,Love coming to this Ulta because it's close to where I live and the customer service is amazing! I appreciate that there is someone on the floor that always asks if I need help finding anything. Also want to give a HUGE shout out to Nikita at the Benefit brow bar for always delivering on some amazing brows! Not only is she friendly and professional but she gives insightful tips as well. Need your eyebrows done? ASK FOR NIKITA!! Also her makeup is always gorgeous too!,AeK4R7na2pH9871OBoQU4Q
800,dEAk-gE-5Q95a7p91gNn8A,0,2013-02-02 23:38:42,Check out their appetizers....the seared tuna carpaccio is great!,Fw4UjJ6yBeyPB27Y4wwEUQ
801,SEvUFPydtLJ5eExD32Agxg,0,2013-12-11 22:59:07,Heads up that chococrepe is closed until 2014. I was so sad to see the sign at the door!,pVj37cy4Y6FfH9YIlEhsZA
802,uXCofx04rfF7CC7lj9TIsA,0,2014-06-10 18:54:09,Watermelon iced tea. Do it.,WJKocp9RE0KatUwh3_DkGg
803,MhUyIDKj8dbmQluwu_r_uw,0,2015-05-15 19:14:07,I love that they put plastic over the pedicure bowl for each new customer. Sanitation is key. Also bring cash to avoid transaction fees for debit/credit cards,pG-0fg0xNjjpWiFjAJN_pQ
804,BBFg2FmyimjiR27jO0dpQg,0,2016-04-17 20:51:49,Get a table first then order. The tables go fast.,S6NV39MCXIzA01LermOv_w
